"","SRR12885679","SRR12885688","SRR12885709","SRR12885579","SRR12885580","SRR12885581"
"ENSG00000275953",1,1,1,1,1,1
"ENSG00000275954",1,9,33,1,1,1
"ENSG00000275956",6,6,19,1,1,1
"ENSG00000275958",1,1,1,1,1,1
"ENSG00000275959",1,1,1,1,1,1
"ENSG00000275961",1,1,1,1,1,1
"ENSG00000275963",47,50,48,1,1,1
"ENSG00000275964",239,785,121,1,1,1
"ENSG00000275965",1,2,1,1,1,1
"ENSG00000275967",1,1,1,1,1,1
"ENSG00000275968",1,1,1,1,1,1
"ENSG00000275969",1,1,1,1,1,1
"ENSG00000275971",1,1,1,1,1,1
"ENSG00000275975",1,1,1,1,1,1
"ENSG00000275976",1,1,1,1,1,1
"ENSG00000275978",1,1,1,1,1,1
"ENSG00000275980",2,1,1,1,1,1
"ENSG00000275981",1,2,4,1,1,1
"ENSG00000275982",1,1,1,1,1,1
"ENSG00000275987",1,1,1,1,1,1
"ENSG00000275989",1,1,8,1,1,1
"ENSG00000275992",1,1,1,1,1,1
"ENSG00000275993",515,465,1045,1,1,1
"ENSG00000275994",1,1,1,1,1,1
"ENSG00000275995",1,4,1,1,1,1
"ENSG00000275996",1,1,1,1,1,1
"ENSG00000275997",1,1,1,1,1,1
"ENSG00000276002",1,1,1,1,1,1
"ENSG00000276003",1,1,1,1,1,1
"ENSG00000276006",1,1,1,1,1,1
"ENSG00000276007",65,180,102,1,1,1
"ENSG00000276012",1,1,1,1,1,1
"ENSG00000276014",1,1,1,1,1,1
"ENSG00000276015",1,1,1,1,1,1
"ENSG00000276017",1,1,1,1,1,1
"ENSG00000276019",1,1,1,1,1,1
"ENSG00000276023",941,1039,3695,1,1,1
"ENSG00000276027",1,1,1,1,1,1
"ENSG00000276029",1,1,4,1,1,1
"ENSG00000276030",2,5,7,1,1,1
"ENSG00000276031",1,1,1,1,1,1
"ENSG00000276036",1,1,1,1,1,1
"ENSG00000276039",1,1,1,1,1,1
"ENSG00000276040",1,1,1,1,1,1
"ENSG00000276043",13,9,75,1,1,1
"ENSG00000276045",370,969,621,1,1,1
"ENSG00000276046",1,1,1,1,1,1
"ENSG00000276047",1,1,1,1,1,1
"ENSG00000276048",15,5,1,1,1,1
"ENSG00000276050",1,1,1,1,1,1
"ENSG00000276054",6,6,31,1,1,1
"ENSG00000276055",1,1,1,1,1,1
"ENSG00000276057",1,1,1,1,1,1
"ENSG00000276058",4,3,6,1,1,1
"ENSG00000276063",2,1,1,1,1,1
"ENSG00000276064",1,1,1,1,1,1
"ENSG00000276067",1,1,1,1,1,1
"ENSG00000276070",9,15,1,1,1,1
"ENSG00000276071",32,81,93,1,1,1
"ENSG00000276074",1,1,1,1,1,1
"ENSG00000276075",23,20,14,1,1,1
"ENSG00000276076",1,1,1,1,1,1
"ENSG00000276077",20,1,1,1,1,1
"ENSG00000276081",1,1,1,1,1,1
"ENSG00000276083",1,1,2,1,1,1
"ENSG00000276085",1,20,29,1,1,1
"ENSG00000276087",2,1,8,1,1,1
"ENSG00000276088",1,1,1,1,1,1
"ENSG00000276089",1,1,1,1,1,1
"ENSG00000276092",3,1,2,1,1,1
"ENSG00000276093",1,1,1,1,1,1
"ENSG00000276094",1,1,1,1,1,1
"ENSG00000276095",1,1,1,1,1,1
"ENSG00000276096",1,4,2,1,1,1
"ENSG00000276097",2,1,1,1,1,1
"ENSG00000276098",1,1,1,1,1,1
"ENSG00000276100",1,1,1,1,1,1
"ENSG00000276101",1,1,1,1,1,1
"ENSG00000276102",3,1,11,1,1,1
"ENSG00000276103",8,32,2,1,1,1
"ENSG00000276105",1,1,1,1,1,1
"ENSG00000276107",2,23,1,1,1,1
"ENSG00000276109",1,1,5,1,1,1
"ENSG00000276110",1,5,6,1,1,1
"ENSG00000276115",15,33,11,1,1,1
"ENSG00000276116",12,64,19,1,1,1
"ENSG00000276118",1,4,1,1,1,1
"ENSG00000276119",1,1,1,1,1,1
"ENSG00000276121",4,6,13,1,1,1
"ENSG00000276122",1,1,1,1,1,1
"ENSG00000276123",1,1,1,1,1,1
"ENSG00000276124",1,1,1,1,1,1
"ENSG00000276127",1,1,11,1,1,1
"ENSG00000276128",8,57,7,1,1,1
"ENSG00000276131",1,1,9,1,1,1
"ENSG00000276136",8,36,10,1,1,1
"ENSG00000276137",1,1,1,1,1,1
"ENSG00000276138",1,1,1,1,1,1
"ENSG00000276140",1,1,1,1,1,1
"ENSG00000276141",1,1,5,1,1,1
"ENSG00000276147",1,1,1,1,1,1
"ENSG00000276148",21,24,118,1,1,1
"ENSG00000276149",1,1,1,1,1,1
"ENSG00000276150",1,1,1,1,1,1
"ENSG00000276156",1,1,1,1,1,1
"ENSG00000276158",1,1,1,1,1,1
"ENSG00000276160",1,1,1,1,1,1
"ENSG00000276161",1,1,1,1,1,1
"ENSG00000276162",1,1,1,1,1,1
"ENSG00000276164",1,1,1,1,1,1
"ENSG00000276166",9,14,17,1,1,1
"ENSG00000276168",8361,238,673,1,1,1
"ENSG00000276169",1,2,1,1,1,1
"ENSG00000276170",1,5,1,1,1,1
"ENSG00000276172",1,1,1,1,1,1
"ENSG00000276174",1,2,8,1,1,1
"ENSG00000276176",1,1,1,1,1,1
"ENSG00000276178",1,1,1,1,1,1
"ENSG00000276179",1,1,1,1,1,1
"ENSG00000276180",9,2,13,1,1,1
"ENSG00000276181",1,1,1,1,1,1
"ENSG00000276183",1,1,1,1,1,1
"ENSG00000276185",1,1,1,1,1,1
"ENSG00000276188",5,5,16,1,1,1
"ENSG00000276189",1,1,1,1,1,1
"ENSG00000276193",1,1,1,1,1,1
"ENSG00000276197",1,1,1,1,1,1
"ENSG00000276200",1,1,1,1,1,1
"ENSG00000276202",1,1,1,1,1,1
"ENSG00000276203",3,1,4,1,1,1
"ENSG00000276204",1,1,1,1,1,1
"ENSG00000276205",1,1,1,1,1,1
"ENSG00000276206",1,1,1,1,1,1
"ENSG00000276208",1,1,1,1,1,1
"ENSG00000276210",1,1,1,1,1,1
"ENSG00000276213",1,1,1,1,1,1
"ENSG00000276214",1,1,1,1,1,1
"ENSG00000276216",8,6,11,1,1,1
"ENSG00000276221",1,1,1,1,1,1
"ENSG00000276223",18,6,1,1,1,1
"ENSG00000276225",1,1,1,1,1,1
"ENSG00000276229",1,1,1,1,1,1
"ENSG00000276231",2,8,1,1,1,1
"ENSG00000276232",1,1,1,1,1,1
"ENSG00000276233",1,1,1,1,1,1
"ENSG00000276234",1390,1407,1003,1,1,1
"ENSG00000276240",1,1,2,1,1,1
"ENSG00000276241",1,1,16,1,1,1
"ENSG00000276248",58,207,50,1,1,1
"ENSG00000276250",8,10,22,1,1,1
"ENSG00000276251",4,1,3,1,1,1
"ENSG00000276255",2,12,2,1,1,1
"ENSG00000276256",187,230,497,1,1,1
"ENSG00000276257",1,1,1,1,1,1
"ENSG00000276259",1,1,1,1,1,1
"ENSG00000276261",3,1,8,1,1,1
"ENSG00000276266",1,2,1,1,1,1
"ENSG00000276269",1,1,1,1,1,1
"ENSG00000276270",1,1,1,1,1,1
"ENSG00000276272",1,2,9,1,1,1
"ENSG00000276277",1,1,1,1,1,1
"ENSG00000276278",1,1,1,1,1,1
"ENSG00000276281",1,2,1,1,1,1
"ENSG00000276282",7,3,29,1,1,1
"ENSG00000276289",1,1,1,1,1,1
"ENSG00000276290",1,1,1,1,1,1
"ENSG00000276291",1,5,4,1,1,1
"ENSG00000276292",4,1,4,1,1,1
"ENSG00000276293",6715,5735,3824,1,1,1
"ENSG00000276294",1,1,1,1,1,1
"ENSG00000276298",5,11,1,1,1,1
"ENSG00000276302",5,6,21,1,1,1
"ENSG00000276304",1,1,1,1,1,1
"ENSG00000276308",1,1,31,1,1,1
"ENSG00000276309",1,1,1,1,1,1
"ENSG00000276311",1,1,1,1,1,1
"ENSG00000276312",1,1,1,1,1,1
"ENSG00000276314",1,1,1,1,1,1
"ENSG00000276316",1,1,1,1,1,1
"ENSG00000276317",19,34,11,1,1,1
"ENSG00000276318",1,1,1,1,1,1
"ENSG00000276319",1,1,1,1,1,1
"ENSG00000276326",1,1,1,1,1,1
"ENSG00000276332",1,1,1,1,1,1
"ENSG00000276334",74,65,92,1,1,1
"ENSG00000276337",3,27,199,1,1,1
"ENSG00000276345",16,386,60,1,1,1
"ENSG00000276348",1,1,1,1,1,1
"ENSG00000276350",1,1,1,1,1,1
"ENSG00000276351",1,1,1,1,1,1
"ENSG00000276352",1,1,1,1,1,1
"ENSG00000276353",1,1,1,1,1,1
"ENSG00000276359",1,1,1,1,1,1
"ENSG00000276362",1,1,1,1,1,1
"ENSG00000276365",1,1,1,1,1,1
"ENSG00000276366",1,1,1,1,1,1
"ENSG00000276368",1,1,4,1,1,1
"ENSG00000276375",1,1,8,1,1,1
"ENSG00000276376",1,1,1,1,1,1
"ENSG00000276380",1,1,1,1,1,1
"ENSG00000276384",4,11,8,1,1,1
"ENSG00000276385",1,1,1,1,1,1
"ENSG00000276386",6,53,29,1,1,1
"ENSG00000276388",1,1,1,1,1,1
"ENSG00000276390",10,22,7,1,1,1
"ENSG00000276391",1,1,1,1,1,1
"ENSG00000276393",1,4,38,1,1,1
"ENSG00000276396",1,1,1,1,1,1
"ENSG00000276397",11,8,7,1,1,1
"ENSG00000276398",1,1,1,1,1,1
"ENSG00000276399",1,1,1,1,1,1
"ENSG00000276400",1,1,1,1,1,1
"ENSG00000276403",4,1,1,1,1,1
"ENSG00000276404",5,7,6,1,1,1
"ENSG00000276405",5,6,6,1,1,1
"ENSG00000276406",1,6,1,1,1,1
"ENSG00000276407",1,1,1,1,1,1
"ENSG00000276408",3,11,16,1,1,1
"ENSG00000276409",2,28,1,1,1,1
"ENSG00000276410",1,1,2,1,1,1
"ENSG00000276411",1,1,1,1,1,1
"ENSG00000276412",3,12,5,1,1,1
"ENSG00000276413",1,3,6,1,1,1
"ENSG00000276417",6,16,1,1,1,1
"ENSG00000276418",11,9,196,1,1,1
"ENSG00000276422",1,1,1,1,1,1
"ENSG00000276426",1,1,1,1,1,1
"ENSG00000276427",1,1,5,1,1,1
"ENSG00000276428",1,1,1,1,1,1
"ENSG00000276430",1,1,1,1,1,1
"ENSG00000276431",1,1,1,1,1,1
"ENSG00000276434",7,10,35,1,1,1
"ENSG00000276436",4,11,56,1,1,1
"ENSG00000276442",1,1,1,1,1,1
"ENSG00000276445",7,15,52,1,1,1
"ENSG00000276449",52,37,69,1,1,1
"ENSG00000276454",1,1,1,1,1,1
"ENSG00000276457",1,1,1,1,1,1
"ENSG00000276460",1,1,1,1,1,1
"ENSG00000276462",2,3,1,1,1,1
"ENSG00000276467",1,1,2,1,1,1
"ENSG00000276470",1,1,1,1,1,1
"ENSG00000276471",1,1,7,1,1,1
"ENSG00000276473",1,1,1,1,1,1
"ENSG00000276474",1,1,18,1,1,1
"ENSG00000276475",1,1,1,1,1,1
"ENSG00000276476",9,4,19,1,1,1
"ENSG00000276478",1,1,1,1,1,1
"ENSG00000276479",1,1,1,1,1,1
"ENSG00000276484",1,1,1,1,1,1
"ENSG00000276486",1,1,9,1,1,1
"ENSG00000276487",1,1,1,1,1,1
"ENSG00000276488",26,40,54,1,1,1
"ENSG00000276489",1,1,1,1,1,1
"ENSG00000276490",1,2,1,1,1,1
"ENSG00000276493",1,1,1,1,1,1
"ENSG00000276494",1,1,1,1,1,1
"ENSG00000276496",1,1,1,1,1,1
"ENSG00000276500",1,1,1,1,1,1
"ENSG00000276502",1,1,1,1,1,1
"ENSG00000276505",57,106,13,1,1,1
"ENSG00000276507",1,1,1,1,1,1
"ENSG00000276508",1,1,1,1,1,1
"ENSG00000276509",1,1,5,1,1,1
"ENSG00000276514",1,1,1,1,1,1
"ENSG00000276517",35,244,91,1,1,1
"ENSG00000276519",1,1,1,1,1,1
"ENSG00000276520",1,1,1,1,1,1
"ENSG00000276521",2,1,2,1,1,1
"ENSG00000276522",1,1,1,1,1,1
"ENSG00000276523",23,55,119,1,1,1
"ENSG00000276524",10,7,1,1,1,1
"ENSG00000276525",1,1,1,1,1,1
"ENSG00000276527",1,1,1,1,1,1
"ENSG00000276528",1,1,1,1,1,1
"ENSG00000276529",42,42,30,1,1,1
"ENSG00000276530",1,1,1,1,1,1
"ENSG00000276531",2,1,1,1,1,1
"ENSG00000276532",1,1,1,1,1,1
"ENSG00000276533",3,3,7,1,1,1
"ENSG00000276535",1,1,1,1,1,1
"ENSG00000276538",31,27,2,1,1,1
"ENSG00000276540",1,1,1,1,1,1
"ENSG00000276542",1,1,1,1,1,1
"ENSG00000276544",1,1,1,1,1,1
"ENSG00000276545",12,4,20,1,1,1
"ENSG00000276546",1,1,1,1,1,1
"ENSG00000276547",364,429,303,1,1,1
"ENSG00000276548",1,1,1,1,1,1
"ENSG00000276550",239,78,161,1,1,1
"ENSG00000276556",1,1,1,1,1,1
"ENSG00000276557",1,1,1,1,1,1
"ENSG00000276562",1,1,1,1,1,1
"ENSG00000276563",2,10,1,1,1,1
"ENSG00000276564",26,52,214,1,1,1
"ENSG00000276566",1,1,1,1,1,1
"ENSG00000276568",1,1,1,1,1,1
"ENSG00000276569",1,1,1,1,1,1
"ENSG00000276570",85,138,354,1,1,1
"ENSG00000276571",17,14,29,1,1,1
"ENSG00000276573",5,9,46,1,1,1
"ENSG00000276575",1,1,1,1,1,1
"ENSG00000276576",1,1,1,1,1,1
"ENSG00000276577",1,1,1,1,1,1
"ENSG00000276578",10,22,21,1,1,1
"ENSG00000276580",1,1,1,1,1,1
"ENSG00000276581",1,1,1,1,1,1
"ENSG00000276584",1,4,1,1,1,1
"ENSG00000276586",1,1,1,1,1,1
"ENSG00000276588",1,1,1,1,1,1
"ENSG00000276592",1,2,1,1,1,1
"ENSG00000276593",10,2,7,1,1,1
"ENSG00000276596",1,1,1,1,1,1
"ENSG00000276597",1,1,1,1,1,1
"ENSG00000276598",1,1,1,1,1,1
"ENSG00000276599",1,1,1,1,1,1
"ENSG00000276600",346,757,99,1,1,1
"ENSG00000276601",1,1,1,1,1,1
"ENSG00000276603",21,48,75,1,1,1
"ENSG00000276605",1,1,1,1,1,1
"ENSG00000276609",1,1,1,1,1,1
"ENSG00000276610",1,1,1,1,1,1
"ENSG00000276620",1,1,1,1,1,1
"ENSG00000276622",1,1,1,1,1,1
"ENSG00000276623",1,1,1,1,1,1
"ENSG00000276626",1,1,1,1,1,1
"ENSG00000276627",1,2,1,1,1,1
"ENSG00000276631",1,1,1,1,1,1
"ENSG00000276632",1,1,1,1,1,1
"ENSG00000276633",1,1,1,1,1,1
"ENSG00000276637",1,1,1,1,1,1
"ENSG00000276638",1,1,1,1,1,1
"ENSG00000276639",1,1,1,1,1,1
"ENSG00000276641",2,2,1,1,1,1
"ENSG00000276642",1,1,1,1,1,1
"ENSG00000276643",1,1,1,1,1,1
"ENSG00000276644",4200,4196,2193,1,1,1
"ENSG00000276645",1,1,1,1,1,1
"ENSG00000276647",1,1,4,1,1,1
"ENSG00000276649",20,64,12,1,1,1
"ENSG00000276650",1,1,1,1,1,1
"ENSG00000276651",2,6,18,1,1,1
"ENSG00000276653",4,1,1,1,1,1
"ENSG00000276656",1,1,1,1,1,1
"ENSG00000276662",2,7,30,1,1,1
"ENSG00000276663",9,30,25,1,1,1
"ENSG00000276664",1,1,1,1,1,1
"ENSG00000276667",1,1,1,1,1,1
"ENSG00000276668",1,1,1,1,1,1
"ENSG00000276669",1,1,1,1,1,1
"ENSG00000276670",1,1,1,1,1,1
"ENSG00000276672",54,112,141,1,1,1
"ENSG00000276673",1,1,1,1,1,1
"ENSG00000276674",1,1,1,1,1,1
"ENSG00000276675",1,1,1,1,1,1
"ENSG00000276678",1,1,1,1,1,1
"ENSG00000276680",1,1,1,1,1,1
"ENSG00000276685",1,1,1,1,1,1
"ENSG00000276687",1,1,1,1,1,1
"ENSG00000276688",1,1,1,1,1,1
"ENSG00000276689",1,1,1,1,1,1
"ENSG00000276690",1,1,1,1,1,1
"ENSG00000276691",2,2,2,1,1,1
"ENSG00000276693",1,1,1,1,1,1
"ENSG00000276696",1,1,1,1,1,1
"ENSG00000276698",70,44,78,1,1,1
"ENSG00000276699",1,1,1,1,1,1
"ENSG00000276700",62,1,1,1,1,1
"ENSG00000276702",1,1,1,1,1,1
"ENSG00000276703",1,1,1,1,1,1
"ENSG00000276704",5,8,28,1,1,1
"ENSG00000276706",1,1,1,1,1,1
"ENSG00000276707",1,1,1,1,1,1
"ENSG00000276710",38,26,31,1,1,1
"ENSG00000276711",1,1,1,1,1,1
"ENSG00000276712",1,1,1,1,1,1
"ENSG00000276713",1,1,1,1,1,1
"ENSG00000276715",1,1,1,1,1,1
"ENSG00000276717",1,1,1,1,1,1
"ENSG00000276718",31,22,28,1,1,1
"ENSG00000276721",1,1,1,1,1,1
"ENSG00000276722",1,1,1,1,1,1
"ENSG00000276723",1,1,1,1,1,1
"ENSG00000276724",20,7,26,1,1,1
"ENSG00000276727",1,10,15,1,1,1
"ENSG00000276728",186,173,228,1,1,1
"ENSG00000276729",1,1,1,1,1,1
"ENSG00000276730",1,1,1,1,1,1
"ENSG00000276733",2,1,4,1,1,1
"ENSG00000276735",1,1,2,1,1,1
"ENSG00000276738",1,1,1,1,1,1
"ENSG00000276740",5,9,61,1,1,1
"ENSG00000276742",5,3,8,1,1,1
"ENSG00000276744",7,5,8,1,1,1
"ENSG00000276746",1,1,1,1,1,1
"ENSG00000276747",1,1,1,1,1,1
"ENSG00000276753",1,1,1,1,1,1
"ENSG00000276754",3,1,3,1,1,1
"ENSG00000276755",1,1,1,1,1,1
"ENSG00000276756",1,1,1,1,1,1
"ENSG00000276757",13,7,3,1,1,1
"ENSG00000276758",1,1,1,1,1,1
"ENSG00000276759",55,15,7,1,1,1
"ENSG00000276760",1,1,1,1,1,1
"ENSG00000276763",1,1,10,1,1,1
"ENSG00000276764",1,1,1,1,1,1
"ENSG00000276765",1,1,1,1,1,1
"ENSG00000276768",1,1,2,1,1,1
"ENSG00000276769",1,1,1,1,1,1
"ENSG00000276770",1,1,1,1,1,1
"ENSG00000276771",1,1,1,1,1,1
"ENSG00000276772",6,1,1,1,1,1
"ENSG00000276775",1,1,1,1,1,1
"ENSG00000276778",1,1,1,1,1,1
"ENSG00000276782",1,1,1,1,1,1
"ENSG00000276784",1,1,1,1,1,1
"ENSG00000276786",1,1,1,1,1,1
"ENSG00000276788",1,1,1,1,1,1
"ENSG00000276789",1,1,1,1,1,1
"ENSG00000276790",1,1,21,1,1,1
"ENSG00000276791",113,168,294,1,1,1
"ENSG00000276800",1,1,4,1,1,1
"ENSG00000276805",1,1,1,1,1,1
"ENSG00000276807",1,4,6,1,1,1
"ENSG00000276809",5,24,47,1,1,1
"ENSG00000276810",1,1,2,1,1,1
"ENSG00000276814",16,29,144,1,1,1
"ENSG00000276819",1,1,1,1,1,1
"ENSG00000276822",2,2,1,1,1,1
"ENSG00000276823",1,1,2,1,1,1
"ENSG00000276824",1,1,1,1,1,1
"ENSG00000276828",1,1,1,1,1,1
"ENSG00000276829",1,1,1,1,1,1
"ENSG00000276830",3,2,1,1,1,1
"ENSG00000276831",1,1,1,1,1,1
"ENSG00000276832",1,1,1,1,1,1
"ENSG00000276835",1,1,1,1,1,1
"ENSG00000276839",1,1,1,1,1,1
"ENSG00000276840",1,1,1,1,1,1
"ENSG00000276841",1,1,1,1,1,1
"ENSG00000276842",7,22,20,1,1,1
"ENSG00000276844",1,1,1,1,1,1
"ENSG00000276845",1,1,1,1,1,1
"ENSG00000276846",54,80,46,1,1,1
"ENSG00000276850",40,66,34,1,1,1
"ENSG00000276851",18,7,12,1,1,1
"ENSG00000276853",9,17,118,1,1,1
"ENSG00000276854",1,1,1,1,1,1
"ENSG00000276855",361,445,229,1,1,1
"ENSG00000276857",1,1,1,1,1,1
"ENSG00000276859",1,1,1,1,1,1
"ENSG00000276861",1,1,1,1,1,1
"ENSG00000276863",14,5,30,1,1,1
"ENSG00000276866",1,1,1,1,1,1
"ENSG00000276867",7,3,3,1,1,1
"ENSG00000276868",17,1,1,1,1,1
"ENSG00000276869",1,1,1,1,1,1
"ENSG00000276871",1,1,1,1,1,1
"ENSG00000276872",1,1,1,1,1,1
"ENSG00000276873",1,1,1,1,1,1
"ENSG00000276874",1,1,1,1,1,1
"ENSG00000276878",1,1,1,1,1,1
"ENSG00000276884",1,1,1,1,1,1
"ENSG00000276888",1,1,1,1,1,1
"ENSG00000276890",1,1,1,1,1,1
"ENSG00000276891",1,1,1,1,1,1
"ENSG00000276892",1,1,1,1,1,1
"ENSG00000276894",1,1,1,1,1,1
"ENSG00000276897",1,1,1,1,1,1
"ENSG00000276898",1,1,1,1,1,1
"ENSG00000276900",231,337,317,1,1,1
"ENSG00000276902",1,1,1,1,1,1
"ENSG00000276903",1,1,3,1,1,1
"ENSG00000276904",1,1,1,1,1,1
"ENSG00000276908",1,1,1,1,1,1
"ENSG00000276915",1,1,1,1,1,1
"ENSG00000276916",42,51,39,1,1,1
"ENSG00000276917",1,1,1,1,1,1
"ENSG00000276918",1,1,1,1,1,1
"ENSG00000276919",1,1,1,1,1,1
"ENSG00000276923",1,1,1,1,1,1
"ENSG00000276925",9,6,1,1,1,1
"ENSG00000276926",3,1,22,1,1,1
"ENSG00000276928",1,1,1,1,1,1
"ENSG00000276929",1,2,1,1,1,1
"ENSG00000276931",16,7,15,1,1,1
"ENSG00000276932",1,1,1,1,1,1
"ENSG00000276934",1,3,5,1,1,1
"ENSG00000276940",1,1,1,1,1,1
"ENSG00000276941",1,1,1,1,1,1
"ENSG00000276945",23,33,34,1,1,1
"ENSG00000276949",1,1,1,1,1,1
"ENSG00000276950",1,1,20,1,1,1
"ENSG00000276951",1,1,1,1,1,1
"ENSG00000276952",16,52,72,1,1,1
"ENSG00000276953",1,1,1,1,1,1
"ENSG00000276955",1,1,1,1,1,1
"ENSG00000276956",1,1,1,1,1,1
"ENSG00000276957",5,6,14,1,1,1
"ENSG00000276958",1,1,1,1,1,1
"ENSG00000276960",1,1,1,1,1,1
"ENSG00000276961",1,1,1,1,1,1
"ENSG00000276963",1,1,1,1,1,1
"ENSG00000276964",1,1,1,1,1,1
"ENSG00000276965",1,1,1,1,1,1
"ENSG00000276966",70,26,62,1,1,1
"ENSG00000276968",5,15,17,1,1,1
"ENSG00000276972",1,1,20,1,1,1
"ENSG00000276975",206,405,309,1,1,1
"ENSG00000276980",1,1,1,1,1,1
"ENSG00000276984",2,19,1,1,1,1
"ENSG00000276988",5,7,3,1,1,1
"ENSG00000276991",1,1,1,1,1,1
"ENSG00000276992",1,1,1,1,1,1
"ENSG00000276993",2,1,1,1,1,1
"ENSG00000276997",15,52,56,1,1,1
"ENSG00000276998",1,1,1,1,1,1
"ENSG00000277000",1,1,1,1,1,1
"ENSG00000277001",1,1,1,1,1,1
"ENSG00000277003",1,1,1,1,1,1
"ENSG00000277004",1,1,1,1,1,1
"ENSG00000277007",14,13,20,1,1,1
"ENSG00000277008",1,1,1,1,1,1
"ENSG00000277009",1,1,1,1,1,1
"ENSG00000277010",39,8,12,1,1,1
"ENSG00000277011",1,1,3,1,1,1
"ENSG00000277013",27,97,10,1,1,1
"ENSG00000277014",1,1,1,1,1,1
"ENSG00000277017",1,1,1,1,1,1
"ENSG00000277020",3,12,11,1,1,1
"ENSG00000277022",2,9,7,1,1,1
"ENSG00000277024",1,1,1,1,1,1
"ENSG00000277027",1974,27,16,1,1,1
"ENSG00000277029",1,1,1,1,1,1
"ENSG00000277030",1,1,1,1,1,1
"ENSG00000277031",1,1,1,1,1,1
"ENSG00000277034",1,1,1,1,1,1
"ENSG00000277035",1,1,1,1,1,1
"ENSG00000277039",5,3,1,1,1,1
"ENSG00000277040",1,1,1,1,1,1
"ENSG00000277041",1,2,1,1,1,1
"ENSG00000277043",1,1,1,1,1,1
"ENSG00000277047",1,1,1,1,1,1
"ENSG00000277049",1,1,1,1,1,1
"ENSG00000277051",9,1,1,1,1,1
"ENSG00000277052",8,4,7,1,1,1
"ENSG00000277053",1,1,1,1,1,1
"ENSG00000277056",1,1,1,1,1,1
"ENSG00000277057",1,1,1,1,1,1
"ENSG00000277058",2,1,1,1,1,1
"ENSG00000277062",1,1,1,1,1,1
"ENSG00000277063",1,1,1,1,1,1
"ENSG00000277066",1,1,1,1,1,1
"ENSG00000277067",28,3,1,1,1,1
"ENSG00000277072",1,1,1,1,1,1
"ENSG00000277073",1,1,1,1,1,1
"ENSG00000277075",16,18,247,1,1,1
"ENSG00000277081",1,1,1,1,1,1
"ENSG00000277083",1,1,1,1,1,1
"ENSG00000277084",1,1,1,1,1,1
"ENSG00000277087",1,2,5,1,1,1
"ENSG00000277089",1,1,55,1,1,1
"ENSG00000277095",1,1,1,1,1,1
"ENSG00000277096",1,1,1,1,1,1
"ENSG00000277099",1,1,1,1,1,1
"ENSG00000277103",6,13,3,1,1,1
"ENSG00000277108",1,1,1,1,1,1
"ENSG00000277109",1,1,1,1,1,1
"ENSG00000277112",3,12,1,1,1,1
"ENSG00000277117",30,53,140,1,1,1
"ENSG00000277118",1,1,1,1,1,1
"ENSG00000277119",1,1,1,1,1,1
"ENSG00000277120",1,1,1,1,1,1
"ENSG00000277124",1,1,1,1,1,1
"ENSG00000277125",1,1,2,1,1,1
"ENSG00000277127",1,1,1,1,1,1
"ENSG00000277128",2,19,7,1,1,1
"ENSG00000277129",1,1,1,1,1,1
"ENSG00000277130",6,7,1,1,1,1
"ENSG00000277133",1,1,1,1,1,1
"ENSG00000277135",1,1,2,1,1,1
"ENSG00000277136",1,1,1,1,1,1
"ENSG00000277138",1,5,1,1,1,1
"ENSG00000277141",1,1,1,1,1,1
"ENSG00000277142",165,159,117,1,1,1
"ENSG00000277143",1,1,1,1,1,1
"ENSG00000277144",1,11,1,1,1,1
"ENSG00000277146",1,1,1,1,1,1
"ENSG00000277147",1,2,1,1,1,1
"ENSG00000277149",748,161,1836,1,1,1
"ENSG00000277150",16,3,4,1,1,1
"ENSG00000277151",17,4,4,1,1,1
"ENSG00000277152",5,1,7,1,1,1
"ENSG00000277156",13,5,36,1,1,1
"ENSG00000277157",22,3,5,1,1,1
"ENSG00000277159",88,58,36,1,1,1
"ENSG00000277161",1153,1293,5065,1,1,1
"ENSG00000277162",1,1,1,1,1,1
"ENSG00000277168",1,1,1,1,1,1
"ENSG00000277170",4,21,19,1,1,1
"ENSG00000277171",1,1,5,1,1,1
"ENSG00000277172",1,1,1,1,1,1
"ENSG00000277173",1,3,5,1,1,1
"ENSG00000277174",1,1,1,1,1,1
"ENSG00000277182",123,57,87,1,1,1
"ENSG00000277184",1,1,1,1,1,1
"ENSG00000277186",1,4,1,1,1,1
"ENSG00000277188",1,1,1,1,1,1
"ENSG00000277191",1,1,1,1,1,1
"ENSG00000277194",1,1,1,1,1,1
"ENSG00000277196",19,4,8,1,1,1
"ENSG00000277198",1,10,4,1,1,1
"ENSG00000277199",1,1,1,1,1,1
"ENSG00000277200",1364,1030,706,1,1,1
"ENSG00000277202",1,1,1,1,1,1
"ENSG00000277206",1,1,1,1,1,1
"ENSG00000277209",1,1,1,1,1,1
"ENSG00000277210",1,6,1,1,1,1
"ENSG00000277211",1,1,1,1,1,1
"ENSG00000277213",1,1,1,1,1,1
"ENSG00000277214",7,20,1,1,1,1
"ENSG00000277215",29,13,23,1,1,1
"ENSG00000277217",1,1,1,1,1,1
"ENSG00000277218",4,3,4,1,1,1
"ENSG00000277223",1,1,1,1,1,1
"ENSG00000277224",1,10,51,1,1,1
"ENSG00000277227",1,1,1,1,1,1
"ENSG00000277228",1,1,1,1,1,1
"ENSG00000277229",1,1,1,1,1,1
"ENSG00000277232",91,68,80,1,1,1
"ENSG00000277233",1,1,10,1,1,1
"ENSG00000277234",1,1,1,1,1,1
"ENSG00000277235",6,24,17,1,1,1
